region,trips,time
region_1183,27.0,2016-06-13 18:00:00
region_1172,4.0,2016-06-13 18:00:00
region_1131,54.0,2016-06-13 18:00:00
region_1130,325.0,2016-06-13 18:00:00
region_1129,317.0,2016-06-13 18:00:00
region_1128,258.0,2016-06-13 18:00:00
region_1127,177.0,2016-06-13 18:00:00
region_1126,94.0,2016-06-13 18:00:00
region_1125,22.0,2016-06-13 18:00:00
region_1077,28.0,2016-06-13 18:00:00
region_1076,39.0,2016-06-13 18:00:00
region_1075,23.0,2016-06-13 18:00:00
region_1132,0.0,2016-06-13 18:00:00
region_1184,1.0,2016-06-13 18:00:00
region_1286,79.0,2016-06-13 18:00:00
region_1222,7.0,2016-06-13 18:00:00
region_1221,8.0,2016-06-13 18:00:00
region_1284,14.0,2016-06-13 18:00:00
region_1283,68.0,2016-06-13 18:00:00
region_1282,461.0,2016-06-13 18:00:00
region_1281,355.0,2016-06-13 18:00:00
region_1280,74.0,2016-06-13 18:00:00
region_1279,6.0,2016-06-13 18:00:00
region_1274,13.0,2016-06-13 18:00:00
region_1273,14.0,2016-06-13 18:00:00
region_1272,14.0,2016-06-13 18:00:00
region_1235,59.0,2016-06-13 18:00:00
region_1278,6.0,2016-06-13 18:00:00
region_1233,260.0,2016-06-13 18:00:00
region_1232,657.0,2016-06-13 18:00:00
region_1231,447.0,2016-06-13 18:00:00
region_1223,20.0,2016-06-13 18:00:00
region_1230,516.0,2016-06-13 18:00:00
region_1229,372.0,2016-06-13 18:00:00
region_1228,258.0,2016-06-13 18:00:00
region_1227,178.0,2016-06-13 18:00:00
region_1225,4.0,2016-06-13 18:00:00
region_1224,29.0,2016-06-13 18:00:00
region_1234,83.0,2016-06-13 18:00:00
region_1382,13.0,2016-06-13 19:00:00
region_1383,26.0,2016-06-13 19:00:00
region_1384,88.0,2016-06-13 19:00:00
region_1389,10.0,2016-06-13 19:00:00
region_1386,8.0,2016-06-13 19:00:00
region_1387,14.0,2016-06-13 19:00:00
region_1388,11.0,2016-06-13 19:00:00
region_1380,8.0,2016-06-13 19:00:00
region_1385,30.0,2016-06-13 19:00:00
region_1378,6.0,2016-06-13 19:00:00
region_1327,19.0,2016-06-13 19:00:00
region_1376,12.0,2016-06-13 19:00:00
region_1339,5.0,2016-06-13 19:00:00
region_1338,18.0,2016-06-13 19:00:00
region_1337,27.0,2016-06-13 19:00:00
region_1336,17.0,2016-06-13 19:00:00
region_1335,3.0,2016-06-13 19:00:00
region_1334,42.0,2016-06-13 19:00:00
region_1333,71.0,2016-06-13 19:00:00
region_1332,64.0,2016-06-13 19:00:00
region_1331,7.0,2016-06-13 19:00:00
region_1390,13.0,2016-06-13 19:00:00
region_1377,9.0,2016-06-13 19:00:00
region_1426,3.0,2016-06-13 19:00:00
region_1483,2.0,2016-06-13 19:00:00
region_1434,1.0,2016-06-13 19:00:00
region_2168,34.0,2016-06-13 19:00:00
region_1326,20.0,2016-06-13 19:00:00
region_2118,119.0,2016-06-13 19:00:00
region_2069,9.0,2016-06-13 19:00:00
region_2068,85.0,2016-06-13 19:00:00
region_1783,1.0,2016-06-13 19:00:00
region_1734,0.0,2016-06-13 19:00:00
region_1733,0.0,2016-06-13 19:00:00
region_1684,0.0,2016-06-13 19:00:00
region_1630,5.0,2016-06-13 19:00:00
region_1580,1.0,2016-06-13 19:00:00
region_1533,5.0,2016-06-13 19:00:00
region_1532,21.0,2016-06-13 19:00:00
region_1530,7.0,2016-06-13 19:00:00
region_1482,12.0,2016-06-13 19:00:00
region_1480,10.0,2016-06-13 19:00:00
region_1442,1.0,2016-06-13 19:00:00
region_1441,3.0,2016-06-13 19:00:00
region_1439,4.0,2016-06-13 19:00:00
region_1438,1.0,2016-06-13 19:00:00
region_1437,17.0,2016-06-13 19:00:00
region_1436,13.0,2016-06-13 19:00:00
region_1435,2.0,2016-06-13 19:00:00
region_1431,12.0,2016-06-13 19:00:00
region_2119,5.0,2016-06-13 19:00:00
region_1287,19.0,2016-06-13 19:00:00
region_1285,70.0,2016-06-13 19:00:00
region_1182,164.0,2016-06-13 19:00:00
region_1181,241.0,2016-06-13 19:00:00
region_1180,134.0,2016-06-13 19:00:00
region_1179,158.0,2016-06-13 19:00:00
region_1178,159.0,2016-06-13 19:00:00
region_1177,107.0,2016-06-13 19:00:00
region_1176,7.0,2016-06-13 19:00:00
region_1175,1.0,2016-06-13 19:00:00
region_1174,4.0,2016-06-13 19:00:00
region_1172,0.0,2016-06-13 19:00:00
region_1183,27.0,2016-06-13 19:00:00
region_1132,1.0,2016-06-13 19:00:00
region_1130,211.0,2016-06-13 19:00:00
region_1129,206.0,2016-06-13 19:00:00
region_1128,113.0,2016-06-13 19:00:00
region_1127,105.0,2016-06-13 19:00:00
region_1126,33.0,2016-06-13 19:00:00
region_1125,15.0,2016-06-13 19:00:00
region_1077,8.0,2016-06-13 19:00:00
region_1076,13.0,2016-06-13 19:00:00
region_1075,14.0,2016-06-13 19:00:00
region_1286,44.0,2016-06-13 19:00:00
region_1131,24.0,2016-06-13 19:00:00
region_1184,2.0,2016-06-13 19:00:00
region_1173,3.0,2016-06-13 19:00:00
region_1222,7.0,2016-06-13 19:00:00
region_1221,3.0,2016-06-13 19:00:00
region_1283,21.0,2016-06-13 19:00:00
region_1282,229.0,2016-06-13 19:00:00
region_1281,172.0,2016-06-13 19:00:00
region_1280,28.0,2016-06-13 19:00:00
region_1279,0.0,2016-06-13 19:00:00
region_1278,1.0,2016-06-13 19:00:00
region_1274,2.0,2016-06-13 19:00:00
region_1273,6.0,2016-06-13 19:00:00
region_1272,2.0,2016-06-13 19:00:00
region_1235,15.0,2016-06-13 19:00:00
region_1284,8.0,2016-06-13 19:00:00
region_1233,135.0,2016-06-13 19:00:00
region_1234,41.0,2016-06-13 19:00:00
region_1224,10.0,2016-06-13 19:00:00
region_1225,1.0,2016-06-13 19:00:00
region_1227,98.0,2016-06-13 19:00:00
region_1228,174.0,2016-06-13 19:00:00
region_1223,4.0,2016-06-13 19:00:00
region_1230,335.0,2016-06-13 19:00:00
region_1231,212.0,2016-06-13 19:00:00
region_1232,367.0,2016-06-13 19:00:00
region_1229,148.0,2016-06-13 19:00:00
region_1380,5.0,2016-06-13 20:00:00
region_1389,4.0,2016-06-13 20:00:00
region_1388,7.0,2016-06-13 20:00:00
region_1387,13.0,2016-06-13 20:00:00
region_1386,7.0,2016-06-13 20:00:00
region_1385,16.0,2016-06-13 20:00:00
region_1384,40.0,2016-06-13 20:00:00
region_1390,14.0,2016-06-13 20:00:00
region_1383,17.0,2016-06-13 20:00:00
region_1382,5.0,2016-06-13 20:00:00
region_1378,3.0,2016-06-13 20:00:00
region_1337,19.0,2016-06-13 20:00:00
region_1376,15.0,2016-06-13 20:00:00
region_1339,4.0,2016-06-13 20:00:00
region_1338,6.0,2016-06-13 20:00:00
region_1336,7.0,2016-06-13 20:00:00
region_1335,2.0,2016-06-13 20:00:00
region_1334,33.0,2016-06-13 20:00:00
region_1333,42.0,2016-06-13 20:00:00
region_1332,32.0,2016-06-13 20:00:00
region_1331,1.0,2016-06-13 20:00:00
region_1426,7.0,2016-06-13 20:00:00
region_1377,7.0,2016-06-13 20:00:00
region_1431,7.0,2016-06-13 20:00:00
region_1327,13.0,2016-06-13 20:00:00
region_1435,3.0,2016-06-13 20:00:00
region_2119,5.0,2016-06-13 20:00:00
region_2118,44.0,2016-06-13 20:00:00
region_2069,3.0,2016-06-13 20:00:00
region_2068,21.0,2016-06-13 20:00:00
region_1783,1.0,2016-06-13 20:00:00
region_1734,1.0,2016-06-13 20:00:00
region_1733,0.0,2016-06-13 20:00:00
region_1684,0.0,2016-06-13 20:00:00
region_1630,5.0,2016-06-13 20:00:00
region_1580,1.0,2016-06-13 20:00:00
region_1434,0.0,2016-06-13 20:00:00
region_1533,11.0,2016-06-13 20:00:00
region_1530,3.0,2016-06-13 20:00:00
region_1483,3.0,2016-06-13 20:00:00
region_1482,5.0,2016-06-13 20:00:00
region_1480,2.0,2016-06-13 20:00:00
region_1442,1.0,2016-06-13 20:00:00
region_1441,1.0,2016-06-13 20:00:00
region_1439,5.0,2016-06-13 20:00:00
region_1438,2.0,2016-06-13 20:00:00
region_1437,12.0,2016-06-13 20:00:00
region_1436,5.0,2016-06-13 20:00:00
region_1532,2.0,2016-06-13 20:00:00
region_1326,12.0,2016-06-13 20:00:00
region_2168,18.0,2016-06-13 20:00:00
region_1286,29.0,2016-06-13 20:00:00
region_1182,104.0,2016-06-13 20:00:00
region_1181,113.0,2016-06-13 20:00:00
region_1180,107.0,2016-06-13 20:00:00
region_1179,72.0,2016-06-13 20:00:00
region_1178,97.0,2016-06-13 20:00:00
region_1177,68.0,2016-06-13 20:00:00
region_1176,13.0,2016-06-13 20:00:00
region_1175,0.0,2016-06-13 20:00:00
region_1174,3.0,2016-06-13 20:00:00
region_1173,3.0,2016-06-13 20:00:00
region_1183,13.0,2016-06-13 20:00:00
region_1172,1.0,2016-06-13 20:00:00
region_1131,13.0,2016-06-13 20:00:00
region_1130,222.0,2016-06-13 20:00:00
region_1129,130.0,2016-06-13 20:00:00
region_1128,71.0,2016-06-13 20:00:00
region_1127,45.0,2016-06-13 20:00:00
region_1126,22.0,2016-06-13 20:00:00
region_1125,10.0,2016-06-13 20:00:00
region_1077,0.0,2016-06-13 20:00:00
region_1076,15.0,2016-06-13 20:00:00
region_1075,8.0,2016-06-13 20:00:00
region_1132,1.0,2016-06-13 20:00:00
region_1184,0.0,2016-06-13 20:00:00
region_1287,10.0,2016-06-13 20:00:00
region_1222,3.0,2016-06-13 20:00:00
region_1285,46.0,2016-06-13 20:00:00
region_1284,2.0,2016-06-13 20:00:00
region_1283,7.0,2016-06-13 20:00:00
region_1282,112.0,2016-06-13 20:00:00
region_1281,81.0,2016-06-13 20:00:00
region_1280,13.0,2016-06-13 20:00:00
region_1221,1.0,2016-06-13 20:00:00
region_1278,3.0,2016-06-13 20:00:00
region_1274,0.0,2016-06-13 20:00:00
region_1273,2.0,2016-06-13 20:00:00
region_1272,5.0,2016-06-13 20:00:00
region_1279,3.0,2016-06-13 20:00:00
region_1234,24.0,2016-06-13 20:00:00
region_1235,17.0,2016-06-13 20:00:00
region_1224,10.0,2016-06-13 20:00:00
region_1225,1.0,2016-06-13 20:00:00
region_1227,82.0,2016-06-13 20:00:00
region_1228,127.0,2016-06-13 20:00:00
region_1223,3.0,2016-06-13 20:00:00
region_1230,206.0,2016-06-13 20:00:00
region_1231,128.0,2016-06-13 20:00:00
region_1232,232.0,2016-06-13 20:00:00
region_1233,74.0,2016-06-13 20:00:00
region_1229,83.0,2016-06-13 20:00:00
region_1390,11.0,2016-06-13 21:00:00
region_1389,3.0,2016-06-13 21:00:00
region_1388,5.0,2016-06-13 21:00:00
region_1387,5.0,2016-06-13 21:00:00
region_1386,7.0,2016-06-13 21:00:00
region_1385,21.0,2016-06-13 21:00:00
region_1384,39.0,2016-06-13 21:00:00
region_1383,12.0,2016-06-13 21:00:00
region_1382,5.0,2016-06-13 21:00:00
region_1380,2.0,2016-06-13 21:00:00
region_1331,3.0,2016-06-13 21:00:00
region_1377,2.0,2016-06-13 21:00:00
region_1376,9.0,2016-06-13 21:00:00
region_1339,3.0,2016-06-13 21:00:00
region_1338,4.0,2016-06-13 21:00:00
region_1337,13.0,2016-06-13 21:00:00
region_1336,7.0,2016-06-13 21:00:00
region_1335,0.0,2016-06-13 21:00:00
region_1334,9.0,2016-06-13 21:00:00
region_1333,26.0,2016-06-13 21:00:00
region_1332,36.0,2016-06-13 21:00:00
region_1426,1.0,2016-06-13 21:00:00
region_1378,3.0,2016-06-13 21:00:00
region_1431,10.0,2016-06-13 21:00:00
region_1532,4.0,2016-06-13 21:00:00
region_1435,2.0,2016-06-13 21:00:00
region_1327,6.0,2016-06-13 21:00:00
region_2168,0.0,2016-06-13 21:00:00
region_2119,0.0,2016-06-13 21:00:00
region_2118,8.0,2016-06-13 21:00:00
region_2069,3.0,2016-06-13 21:00:00
region_2068,16.0,2016-06-13 21:00:00
region_1783,0.0,2016-06-13 21:00:00
region_1734,0.0,2016-06-13 21:00:00
region_1733,0.0,2016-06-13 21:00:00
region_1684,0.0,2016-06-13 21:00:00
region_1630,4.0,2016-06-13 21:00:00
region_1580,3.0,2016-06-13 21:00:00
region_1533,7.0,2016-06-13 21:00:00
region_1530,3.0,2016-06-13 21:00:00
region_1483,2.0,2016-06-13 21:00:00
region_1482,6.0,2016-06-13 21:00:00
region_1480,5.0,2016-06-13 21:00:00
region_1442,1.0,2016-06-13 21:00:00
region_1441,0.0,2016-06-13 21:00:00
region_1439,3.0,2016-06-13 21:00:00
region_1438,3.0,2016-06-13 21:00:00
region_1437,12.0,2016-06-13 21:00:00
region_1436,9.0,2016-06-13 21:00:00
region_1434,0.0,2016-06-13 21:00:00
region_1326,17.0,2016-06-13 21:00:00
region_1173,4.0,2016-06-13 21:00:00
region_1286,13.0,2016-06-13 21:00:00
region_1183,16.0,2016-06-13 21:00:00
region_1182,88.0,2016-06-13 21:00:00
region_1181,52.0,2016-06-13 21:00:00
region_1180,49.0,2016-06-13 21:00:00
region_1179,49.0,2016-06-13 21:00:00
region_1178,54.0,2016-06-13 21:00:00
region_1177,44.0,2016-06-13 21:00:00
region_1176,3.0,2016-06-13 21:00:00
region_1175,0.0,2016-06-13 21:00:00
region_1287,8.0,2016-06-13 21:00:00
region_1184,0.0,2016-06-13 21:00:00
region_1172,2.0,2016-06-13 21:00:00
region_1131,14.0,2016-06-13 21:00:00
region_1130,147.0,2016-06-13 21:00:00
region_1129,81.0,2016-06-13 21:00:00
region_1128,31.0,2016-06-13 21:00:00
region_1127,35.0,2016-06-13 21:00:00
region_1126,11.0,2016-06-13 21:00:00
region_1125,5.0,2016-06-13 21:00:00
region_1077,1.0,2016-06-13 21:00:00
region_1076,11.0,2016-06-13 21:00:00
region_1075,2.0,2016-06-13 21:00:00
region_1132,0.0,2016-06-13 21:00:00
region_1221,2.0,2016-06-13 21:00:00
region_1174,2.0,2016-06-13 21:00:00
region_1223,3.0,2016-06-13 21:00:00
region_1222,3.0,2016-06-13 21:00:00
region_1284,1.0,2016-06-13 21:00:00
region_1283,6.0,2016-06-13 21:00:00
region_1282,47.0,2016-06-13 21:00:00
region_1281,59.0,2016-06-13 21:00:00
region_1280,14.0,2016-06-13 21:00:00
region_1279,1.0,2016-06-13 21:00:00
region_1278,0.0,2016-06-13 21:00:00
region_1274,0.0,2016-06-13 21:00:00
region_1273,1.0,2016-06-13 21:00:00
region_1272,2.0,2016-06-13 21:00:00
region_1285,17.0,2016-06-13 21:00:00
region_1234,17.0,2016-06-13 21:00:00
region_1235,5.0,2016-06-13 21:00:00
region_1225,1.0,2016-06-13 21:00:00
region_1227,56.0,2016-06-13 21:00:00
region_1228,92.0,2016-06-13 21:00:00
region_1229,58.0,2016-06-13 21:00:00
region_1224,7.0,2016-06-13 21:00:00
region_1231,77.0,2016-06-13 21:00:00
region_1232,125.0,2016-06-13 21:00:00
region_1233,38.0,2016-06-13 21:00:00
region_1230,129.0,2016-06-13 21:00:00
region_1380,7.0,2016-06-13 22:00:00
region_1389,3.0,2016-06-13 22:00:00
region_1388,4.0,2016-06-13 22:00:00
region_1387,6.0,2016-06-13 22:00:00
region_1386,8.0,2016-06-13 22:00:00
region_1385,23.0,2016-06-13 22:00:00
region_1384,55.0,2016-06-13 22:00:00
region_1390,3.0,2016-06-13 22:00:00
region_1383,21.0,2016-06-13 22:00:00
region_1382,2.0,2016-06-13 22:00:00
region_1378,1.0,2016-06-13 22:00:00
region_1337,13.0,2016-06-13 22:00:00
region_1376,5.0,2016-06-13 22:00:00
region_1339,1.0,2016-06-13 22:00:00
region_1338,5.0,2016-06-13 22:00:00
region_1336,13.0,2016-06-13 22:00:00
region_1335,3.0,2016-06-13 22:00:00
region_1334,20.0,2016-06-13 22:00:00
region_1333,47.0,2016-06-13 22:00:00
region_1332,44.0,2016-06-13 22:00:00
region_1331,6.0,2016-06-13 22:00:00
region_1426,3.0,2016-06-13 22:00:00
region_1377,2.0,2016-06-13 22:00:00
region_1431,13.0,2016-06-13 22:00:00
region_2168,3.0,2016-06-13 22:00:00
region_1435,2.0,2016-06-13 22:00:00
region_1327,7.0,2016-06-13 22:00:00
region_2119,0.0,2016-06-13 22:00:00
region_2118,15.0,2016-06-13 22:00:00
region_2069,0.0,2016-06-13 22:00:00
region_2068,2.0,2016-06-13 22:00:00
region_1783,0.0,2016-06-13 22:00:00
region_1734,5.0,2016-06-13 22:00:00
region_1733,0.0,2016-06-13 22:00:00
region_1684,0.0,2016-06-13 22:00:00
region_1630,5.0,2016-06-13 22:00:00
region_1580,5.0,2016-06-13 22:00:00
region_1533,11.0,2016-06-13 22:00:00
region_1532,3.0,2016-06-13 22:00:00
region_1530,9.0,2016-06-13 22:00:00
region_1483,7.0,2016-06-13 22:00:00
region_1482,7.0,2016-06-13 22:00:00
region_1480,6.0,2016-06-13 22:00:00
region_1442,4.0,2016-06-13 22:00:00
region_1441,3.0,2016-06-13 22:00:00
region_1439,1.0,2016-06-13 22:00:00
region_1438,5.0,2016-06-13 22:00:00
region_1437,10.0,2016-06-13 22:00:00
region_1436,7.0,2016-06-13 22:00:00
region_1434,1.0,2016-06-13 22:00:00
region_1326,11.0,2016-06-13 22:00:00
region_1287,15.0,2016-06-13 22:00:00
region_1286,27.0,2016-06-13 22:00:00
region_1183,8.0,2016-06-13 22:00:00
region_1182,86.0,2016-06-13 22:00:00
region_1181,89.0,2016-06-13 22:00:00
region_1180,60.0,2016-06-13 22:00:00
region_1179,53.0,2016-06-13 22:00:00
region_1178,50.0,2016-06-13 22:00:00
region_1177,41.0,2016-06-13 22:00:00
region_1176,4.0,2016-06-13 22:00:00
region_1175,1.0,2016-06-13 22:00:00
region_1174,5.0,2016-06-13 22:00:00
region_1184,1.0,2016-06-13 22:00:00
region_1173,7.0,2016-06-13 22:00:00
region_1132,0.0,2016-06-13 22:00:00
region_1131,7.0,2016-06-13 22:00:00
region_1130,88.0,2016-06-13 22:00:00
region_1129,87.0,2016-06-13 22:00:00
region_1128,29.0,2016-06-13 22:00:00
region_1127,35.0,2016-06-13 22:00:00
region_1126,21.0,2016-06-13 22:00:00
region_1125,10.0,2016-06-13 22:00:00
region_1077,5.0,2016-06-13 22:00:00
region_1076,13.0,2016-06-13 22:00:00
region_1172,1.0,2016-06-13 22:00:00
region_1221,2.0,2016-06-13 22:00:00
region_1075,4.0,2016-06-13 22:00:00
region_1223,7.0,2016-06-13 22:00:00
region_1285,32.0,2016-06-13 22:00:00
region_1284,2.0,2016-06-13 22:00:00
region_1283,6.0,2016-06-13 22:00:00
region_1282,64.0,2016-06-13 22:00:00
region_1281,59.0,2016-06-13 22:00:00
region_1280,18.0,2016-06-13 22:00:00
region_1222,2.0,2016-06-13 22:00:00
region_1278,3.0,2016-06-13 22:00:00
region_1274,1.0,2016-06-13 22:00:00
region_1273,0.0,2016-06-13 22:00:00
region_1272,3.0,2016-06-13 22:00:00
region_1279,5.0,2016-06-13 22:00:00
region_1234,26.0,2016-06-13 22:00:00
region_1233,53.0,2016-06-13 22:00:00
region_1232,162.0,2016-06-13 22:00:00
region_1231,78.0,2016-06-13 22:00:00
region_1230,73.0,2016-06-13 22:00:00
region_1229,68.0,2016-06-13 22:00:00
region_1228,79.0,2016-06-13 22:00:00
region_1227,48.0,2016-06-13 22:00:00
region_1225,0.0,2016-06-13 22:00:00
region_1224,5.0,2016-06-13 22:00:00
region_1235,11.0,2016-06-13 22:00:00
region_1383,86.0,2016-06-13 23:00:00
region_1384,147.0,2016-06-13 23:00:00
region_1385,68.0,2016-06-13 23:00:00
region_1386,19.0,2016-06-13 23:00:00
region_1426,1.0,2016-06-13 23:00:00
region_1388,3.0,2016-06-13 23:00:00
region_1389,5.0,2016-06-13 23:00:00
region_1390,5.0,2016-06-13 23:00:00
region_1387,15.0,2016-06-13 23:00:00
region_1382,2.0,2016-06-13 23:00:00
region_1332,81.0,2016-06-13 23:00:00
region_1378,3.0,2016-06-13 23:00:00
region_1377,0.0,2016-06-13 23:00:00
region_1376,2.0,2016-06-13 23:00:00
region_1339,3.0,2016-06-13 23:00:00
region_1338,5.0,2016-06-13 23:00:00
region_1337,24.0,2016-06-13 23:00:00
region_1336,26.0,2016-06-13 23:00:00
region_1335,15.0,2016-06-13 23:00:00
region_1334,73.0,2016-06-13 23:00:00
region_1333,106.0,2016-06-13 23:00:00
region_1431,16.0,2016-06-13 23:00:00
region_1380,7.0,2016-06-13 23:00:00
region_1434,3.0,2016-06-13 23:00:00
region_1532,4.0,2016-06-13 23:00:00
region_1436,18.0,2016-06-13 23:00:00
region_1331,15.0,2016-06-13 23:00:00
region_2168,65.0,2016-06-13 23:00:00
region_2119,2.0,2016-06-13 23:00:00
region_2118,64.0,2016-06-13 23:00:00
region_2069,1.0,2016-06-13 23:00:00
region_2068,6.0,2016-06-13 23:00:00
region_1783,1.0,2016-06-13 23:00:00
region_1734,13.0,2016-06-13 23:00:00
region_1733,0.0,2016-06-13 23:00:00
region_1684,1.0,2016-06-13 23:00:00
region_1435,7.0,2016-06-13 23:00:00
region_1630,6.0,2016-06-13 23:00:00
region_1533,10.0,2016-06-13 23:00:00
region_1530,23.0,2016-06-13 23:00:00
region_1483,13.0,2016-06-13 23:00:00
region_1482,17.0,2016-06-13 23:00:00
region_1480,13.0,2016-06-13 23:00:00
region_1442,5.0,2016-06-13 23:00:00
region_1441,0.0,2016-06-13 23:00:00
region_1439,7.0,2016-06-13 23:00:00
region_1438,8.0,2016-06-13 23:00:00
region_1437,24.0,2016-06-13 23:00:00
region_1580,1.0,2016-06-13 23:00:00
region_1327,4.0,2016-06-13 23:00:00
region_1326,3.0,2016-06-13 23:00:00
region_1075,6.0,2016-06-13 23:00:00
region_1183,18.0,2016-06-13 23:00:00
region_1182,259.0,2016-06-13 23:00:00
region_1181,231.0,2016-06-13 23:00:00
region_1180,118.0,2016-06-13 23:00:00
region_1179,89.0,2016-06-13 23:00:00
region_1178,44.0,2016-06-13 23:00:00
region_1177,35.0,2016-06-13 23:00:00
region_1176,1.0,2016-06-13 23:00:00
region_1175,1.0,2016-06-13 23:00:00
region_1174,14.0,2016-06-13 23:00:00
region_1184,8.0,2016-06-13 23:00:00
region_1173,8.0,2016-06-13 23:00:00
region_1132,3.0,2016-06-13 23:00:00
region_1131,13.0,2016-06-13 23:00:00
region_1130,63.0,2016-06-13 23:00:00
region_1129,87.0,2016-06-13 23:00:00
region_1128,33.0,2016-06-13 23:00:00
region_1127,57.0,2016-06-13 23:00:00
region_1126,48.0,2016-06-13 23:00:00
region_1125,8.0,2016-06-13 23:00:00
region_1077,12.0,2016-06-13 23:00:00
region_1076,24.0,2016-06-13 23:00:00
region_1172,2.0,2016-06-13 23:00:00
region_1221,3.0,2016-06-13 23:00:00
region_1287,29.0,2016-06-13 23:00:00
region_1223,4.0,2016-06-13 23:00:00
region_1286,70.0,2016-06-13 23:00:00
region_1285,63.0,2016-06-13 23:00:00
region_1284,23.0,2016-06-13 23:00:00
region_1283,30.0,2016-06-13 23:00:00
region_1282,97.0,2016-06-13 23:00:00
region_1281,127.0,2016-06-13 23:00:00
region_1222,3.0,2016-06-13 23:00:00
region_1279,10.0,2016-06-13 23:00:00
region_1278,6.0,2016-06-13 23:00:00
region_1274,2.0,2016-06-13 23:00:00
region_1273,1.0,2016-06-13 23:00:00
region_1280,55.0,2016-06-13 23:00:00
region_1235,51.0,2016-06-13 23:00:00
region_1272,1.0,2016-06-13 23:00:00
region_1225,2.0,2016-06-13 23:00:00
region_1227,35.0,2016-06-13 23:00:00
region_1228,67.0,2016-06-13 23:00:00
region_1229,121.0,2016-06-13 23:00:00
region_1224,10.0,2016-06-13 23:00:00
region_1231,123.0,2016-06-13 23:00:00
region_1232,146.0,2016-06-13 23:00:00
region_1233,90.0,2016-06-13 23:00:00
region_1234,79.0,2016-06-13 23:00:00
region_1230,107.0,2016-06-13 23:00:00
region_1390,9.0,2016-06-14 00:00:00
region_1389,20.0,2016-06-14 00:00:00
region_1388,18.0,2016-06-14 00:00:00
region_1387,35.0,2016-06-14 00:00:00
region_1386,27.0,2016-06-14 00:00:00
region_1385,202.0,2016-06-14 00:00:00
region_1384,426.0,2016-06-14 00:00:00
region_1383,269.0,2016-06-14 00:00:00
region_1382,2.0,2016-06-14 00:00:00
region_1380,3.0,2016-06-14 00:00:00
region_1331,40.0,2016-06-14 00:00:00
region_1377,0.0,2016-06-14 00:00:00
region_1376,2.0,2016-06-14 00:00:00
region_1339,8.0,2016-06-14 00:00:00
region_1338,26.0,2016-06-14 00:00:00
region_1337,51.0,2016-06-14 00:00:00
region_1336,49.0,2016-06-14 00:00:00
region_1335,51.0,2016-06-14 00:00:00
region_1334,260.0,2016-06-14 00:00:00
region_1333,376.0,2016-06-14 00:00:00
region_1332,233.0,2016-06-14 00:00:00
region_1426,0.0,2016-06-14 00:00:00
region_1378,2.0,2016-06-14 00:00:00
region_1431,15.0,2016-06-14 00:00:00
region_1532,7.0,2016-06-14 00:00:00
region_1435,10.0,2016-06-14 00:00:00
region_1327,1.0,2016-06-14 00:00:00
region_2168,61.0,2016-06-14 00:00:00
region_2119,8.0,2016-06-14 00:00:00
region_2118,207.0,2016-06-14 00:00:00
region_2069,11.0,2016-06-14 00:00:00
region_2068,97.0,2016-06-14 00:00:00
region_1783,25.0,2016-06-14 00:00:00
region_1734,4.0,2016-06-14 00:00:00
region_1733,4.0,2016-06-14 00:00:00
region_1684,0.0,2016-06-14 00:00:00
